99 op 10  0.501800 ms
99 op 11  0.195782 ms
99 op 12  0.508368 ms
99 op 30  0.504296 ms
99 op 31  0.198898 ms
99 op 32  0.509521 ms
99 op 34  0.602576 ms
99 op 35  0.605246 ms

100 op 0  0.095105 ms
100 op 1  0.097731 ms
100 op 10  0.501181 ms
100 op 11  0.197012 ms
100 op 12  0.507152 ms
100 op 30  0.504248 ms
100 op 31  0.199625 ms
100 op 32  0.509997 ms
100 op 34  0.602383 ms
100 op 35  0.605332 ms

101 op 0  0.094887 ms
101 op 1  0.097915 ms
101 op 10  0.502069 ms
101 op 11  0.195611 ms
101 op 12  0.508743 ms
101 op 30  0.504781 ms
101 op 31  0.198693 ms
101 op 32  0.511396 ms
101 op 34  0.602162 ms
101 op 35  0.605125 ms

102 op 0  0.095065 ms
102 op 1  0.097842 ms
102 op 10  0.500877 ms
102 op 11  0.195862 ms
102 op 12  0.506387 ms
102 op 30  0.503517 ms
102 op 31  0.198576 ms
102 op 32  0.508831 ms
102 op 34  0.602043 ms
102 op 35  0.605038 ms

103 op 0  0.095022 ms
103 op 1  0.097734 ms
103 op 10  0.500484 ms
103 op 11  0.196153 ms
103 op 12  0.506078 ms
103 op 30  0.503353 ms
103 op 31  0.199068 ms
103 op 32  0.508539 ms
103 op 34  0.601496 ms
103 op 35  0.604422 ms

104 op 0  0.095081 ms
104 op 1  0.098185 ms
104 op 10  0.503430 ms
104 op 11  0.196090 ms
104 op 12  0.510748 ms
104 op 30  0.506175 ms
104 op 31  0.199133 ms
104 op 32  0.511975 ms
104 op 34  0.604431 ms
104 op 35  0.607404 ms

105 op 0  0.095053 ms
105 op 1  0.098408 ms
105 op 10  0.501845 ms
105 op 11  0.195795 ms
105 op 12  0.509186 ms
105 op 30  0.504757 ms
105 op 31  0.198839 ms
105 op 32  0.510322 ms
105 op 34  0.602661 ms
105 op 35  0.605405 ms

106 op 0  0.094948 ms
106 op 1  0.097728 ms
106 op 10  0.501167 ms
106 op 11  0.195971 ms
106 op 12  0.506678 ms
106 op 30  0.504023 ms
106 op 31  0.198792 ms
106 op 32  0.509247 ms
106 op 34  0.601924 ms
106 op 35  0.604986 ms

107 op 0  0.094658 ms
107 op 1  0.097669 ms
107 op 10  0.503563 ms
107 op 11  0.195676 ms
107 op 12  0.510984 ms
107 op 30  0.506470 ms
107 op 31  0.198621 ms
107 op 32  0.512266 ms
107 op 34  0.604377 ms
107 op 35  0.607407 ms

108 op 0  0.094567 ms
108 op 1  0.097332 ms
108 op 10  0.501282 ms
108 op 11  0.195658 ms
108 op 12  0.507208 ms
108 op 30  0.504260 ms
108 op 31  0.198131 ms
108 op 32  0.509918 ms
108 op 34  0.602148 ms
108 op 35  0.605039 ms

109 op 0  0.095116 ms
109 op 1  0.097994 ms
109 op 10  0.510987 ms
109 op 11  0.195862 ms
109 op 12  0.520419 ms
109 op 30  0.513759 ms
109 op 31  0.198611 ms
109 op 32  0.523565 ms
109 op 34  0.611617 ms
109 op 35  0.614212 ms

110 op 0  0.095591 ms
110 op 1  0.098131 ms
110 op 10  0.503299 ms
110 op 11  0.196343 ms
110 op 12  0.509511 ms
110 op 30  0.506468 ms
110 op 31  0.199009 ms
110 op 32  0.512184 ms
110 op 34  0.604031 ms
110 op 35  0.606884 ms

111 op 0  0.095123 ms
111 op 1  0.098121 ms
111 op 10  0.502873 ms
111 op 11  0.196581 ms
111 op 12  0.508535 ms
111 op 30  0.505608 ms
111 op 31  0.199447 ms
111 op 32  0.511025 ms
111 op 34  0.603771 ms
111 op 35  0.606658 ms

112 op 0  0.095015 ms
112 op 1  0.097818 ms
112 op 10  0.502516 ms
112 op 11  0.195676 ms
112 op 12  0.509922 ms
112 op 30  0.505304 ms
112 op 31  0.198475 ms
112 op 32  0.512721 ms
112 op 34  0.603361 ms
112 op 35  0.606279 ms

113 op 0  0.094712 ms
113 op 1  0.097816 ms
113 op 10  0.502289 ms
113 op 11  0.195564 ms
113 op 12  0.509913 ms
113 op 30  0.505267 ms
113 op 31  0.198675 ms
113 op 32  0.511708 ms
113 op 34  0.603138 ms
113 op 35  0.606335 ms

114 op 0  0.094560 ms
114 op 1  0.097578 ms
114 op 10  0.502133 ms
114 op 11  0.195557 ms
114 op 12  0.509317 ms
114 op 30  0.504895 ms
114 op 31  0.198388 ms
114 op 32  0.510377 ms
114 op 34  0.603200 ms
114 op 35  0.606400 ms

115 op 0  0.094743 ms
115 op 1  0.097812 ms
115 op 10  0.501552 ms
115 op 11  0.195615 ms
115 op 12  0.507773 ms
115 op 30  0.504970 ms
115 op 31  0.198703 ms
115 op 32  0.510274 ms
115 op 34  0.602349 ms
115 op 35  0.605027 ms

116 op 0  0.095263 ms
116 op 1  0.097800 ms
116 op 10  0.501303 ms
116 op 11  0.196437 ms
116 op 12  0.506874 ms
116 op 30  0.504089 ms
116 op 31  0.199122 ms
116 op 32  0.509557 ms
116 op 34  0.602148 ms
116 op 35  0.605068 ms

117 op 0  0.094946 ms
117 op 1  0.097847 ms
117 op 10  0.501056 ms
117 op 11  0.195653 ms
117 op 12  0.507878 ms
117 op 30  0.503653 ms
117 op 31  0.198459 ms
117 op 32  0.509320 ms
117 op 34  0.601880 ms
117 op 35  0.604688 ms

118 op 0  0.095197 ms
118 op 1  0.098230 ms
118 op 10  0.500637 ms
118 op 11  0.195857 ms
118 op 12  0.506410 ms
118 op 30  0.503661 ms
118 op 31  0.198642 ms
118 op 32  0.508621 ms
118 op 34  0.601481 ms
118 op 35  0.604211 ms

119 op 0  0.095126 ms
119 op 1  0.097988 ms
119 op 10  0.502045 ms
119 op 11  0.196134 ms
119 op 12  0.507992 ms
119 op 30  0.505266 ms
119 op 31  0.199042 ms
119 op 32  0.510797 ms
119 op 34  0.602840 ms
119 op 35  0.605844 ms

120 op 0  0.094874 ms
120 op 1  0.098185 ms
120 op 10  0.501864 ms
120 op 11  0.195513 ms
120 op 12  0.509013 ms
120 op 30  0.504554 ms
120 op 31  0.198217 ms
120 op 32  0.511012 ms
120 op 34  0.603109 ms
120 op 35  0.606045 ms

121 op 0  0.094412 ms
121 op 1  0.097559 ms
121 op 10  0.502767 ms
121 op 11  0.195224 ms
121 op 12  0.507946 ms
121 op 30  0.505749 ms
121 op 31  0.198168 ms
121 op 32  0.510640 ms
121 op 34  0.602660 ms
121 op 35  0.605697 ms

122 op 0  0.094635 ms
122 op 1  0.097748 ms
122 op 10  0.501031 ms
122 op 11  0.195624 ms
122 op 12  0.508134 ms
122 op 30  0.503812 ms
122 op 31  0.198886 ms
122 op 32  0.509359 ms
122 op 34  0.602086 ms
122 op 35  0.604699 ms

123 op 0  0.095140 ms
123 op 1  0.097937 ms
123 op 10  0.503652 ms
123 op 11  0.199392 ms
123 op 12  0.511653 ms
123 op 30  0.506489 ms
123 op 31  0.202104 ms
123 op 32  0.514511 ms
123 op 34  0.604653 ms
123 op 35  0.607363 ms

124 op 0  0.094959 ms
124 op 1  0.098025 ms
124 op 10  0.501694 ms
124 op 11  0.195817 ms
124 op 12  0.507514 ms
124 op 30  0.504748 ms
124 op 31  0.198951 ms
124 op 32  0.510208 ms
124 op 34  0.602584 ms
124 op 35  0.605683 ms

125 op 0  0.094844 ms
125 op 1  0.097965 ms
125 op 10  0.501515 ms
125 op 11  0.195772 ms
125 op 12  0.508584 ms
125 op 30  0.504231 ms
125 op 31  0.199017 ms
125 op 32  0.510723 ms
125 op 34  0.602392 ms
125 op 35  0.605225 ms

126 op 0  0.094924 ms
126 op 1  0.098023 ms
126 op 10  0.501366 ms
126 op 11  0.195820 ms
126 op 12  0.508886 ms
126 op 30  0.504273 ms
126 op 31  0.198687 ms
126 op 32  0.511442 ms
126 op 34  0.602270 ms
126 op 35  0.605242 ms

127 op 0  0.094688 ms
127 op 1  0.097630 ms
127 op 10  0.501885 ms
127 op 11  0.195552 ms
127 op 12  0.510210 ms
127 op 30  0.504888 ms
127 op 31  0.198449 ms
127 op 32  0.513043 ms
127 op 34  0.602728 ms
127 op 35  0.605677 ms

128 op 0  0.096728 ms
128 op 1  0.099625 ms
128 op 10  0.499720 ms
128 op 11  0.195748 ms
128 op 12  0.505271 ms
128 op 30  0.502455 ms
128 op 31  0.198786 ms
128 op 32  0.507878 ms
128 op 34  0.600825 ms
128 op 35  0.603472 ms

129 op 0  0.094951 ms
129 op 1  0.097870 ms
129 op 10  0.501853 ms
129 op 11  0.195648 ms
129 op 12  0.507562 ms
129 op 30  0.504769 ms
129 op 31  0.198549 ms
129 op 32  0.510234 ms
129 op 34  0.602615 ms
129 op 35  0.605485 ms

130 op 0  0.095197 ms
130 op 1  0.098433 ms
130 op 10  0.500937 ms
130 op 11  0.196018 ms
130 op 12  0.506524 ms
130 op 30  0.503783 ms
130 op 31  0.199096 ms
130 op 32  0.509177 ms
130 op 34  0.601748 ms
130 op 35  0.604616 ms

131 op 0  0.095032 ms
131 op 1  0.098017 ms
131 op 10  0.503193 ms
131 op 11  0.195720 ms
131 op 12  0.508579 ms
131 op 30  0.505877 ms
131 op 31  0.198726 ms
131 op 32  0.511109 ms
131 op 34  0.604193 ms
131 op 35  0.606986 ms

132 op 0  0.095058 ms
132 op 1  0.098112 ms
132 op 10  0.503440 ms
132 op 11  0.196225 ms
132 op 12  0.509095 ms
132 op 30  0.506233 ms
132 op 31  0.198924 ms
132 op 32  0.511569 ms
132 op 34  0.603802 ms
132 op 35  0.606441 ms

133 op 0  0.095240 ms
133 op 1  0.098127 ms
133 op 10  0.503037 ms
133 op 11  0.196181 ms
133 op 12  0.508592 ms
133 op 30  0.505936 ms
133 op 31  0.198763 ms
133 op 32  0.509777 ms
133 op 34  0.603824 ms
133 op 35  0.606842 ms

134 op 0  0.094689 ms
134 op 1  0.097478 ms
134 op 10  0.502291 ms
134 op 11  0.195546 ms
134 op 12  0.510079 ms
134 op 30  0.505447 ms
134 op 31  0.198663 ms
134 op 32  0.512825 ms
134 op 34  0.603194 ms
134 op 35  0.606020 ms

135 op 0  0.095166 ms
135 op 1  0.097901 ms
135 op 10  0.502906 ms
135 op 11  0.195979 ms
135 op 12  0.508250 ms
135 op 30  0.505493 ms
135 op 31  0.198919 ms
135 op 32  0.510422 ms
135 op 34  0.603784 ms
135 op 35  0.606357 ms

136 op 0  0.095072 ms
136 op 1  0.098060 ms
136 op 10  0.502845 ms
136 op 11  0.195855 ms
136 op 12  0.510332 ms
136 op 30  0.505731 ms
136 op 31  0.198713 ms
136 op 32  0.514188 ms
136 op 34  0.603478 ms
136 op 35  0.606243 ms

137 op 0  0.094958 ms
137 op 1  0.098077 ms
137 op 10  0.501888 ms
137 op 11  0.195867 ms
137 op 12  0.509206 ms
137 op 30  0.504924 ms
137 op 31  0.198855 ms
137 op 32  0.511241 ms
137 op 34  0.602625 ms
137 op 35  0.605421 ms

138 op 0  0.094927 ms
138 op 1  0.097953 ms
138 op 10  0.501585 ms
138 op 11  0.196008 ms
138 op 12  0.507249 ms
138 op 30  0.504498 ms
138 op 31  0.199048 ms
138 op 32  0.509840 ms
138 op 34  0.602536 ms
138 op 35  0.605614 ms

139 op 0  0.094572 ms
139 op 1  0.097318 ms
139 op 10  0.501907 ms
139 op 11  0.195313 ms
139 op 12  0.507847 ms
139 op 30  0.504671 ms
139 op 31  0.198222 ms
139 op 32  0.510773 ms
139 op 34  0.602537 ms
139 op 35  0.605527 ms

140 op 0  0.095061 ms
140 op 1  0.098376 ms
140 op 10  0.502084 ms
140 op 11  0.196060 ms
140 op 12  0.507849 ms
140 op 30  0.504976 ms
140 op 31  0.198885 ms
140 op 32  0.510230 ms
140 op 34  0.603343 ms
140 op 35  0.606177 ms

141 op 0  0.094483 ms
141 op 1  0.097163 ms
141 op 10  0.511776 ms
141 op 11  0.195331 ms
141 op 12  0.517527 ms
141 op 30  0.514593 ms
141 op 31  0.198048 ms
141 op 32  0.519894 ms
141 op 34  0.612117 ms
141 op 35  0.615000 ms

142 op 0  0.095123 ms
142 op 1  0.098022 ms
142 op 10  0.502006 ms
142 op 11  0.196233 ms
142 op 12  0.507701 ms
142 op 30  0.504858 ms
142 op 31  0.198973 ms
142 op 32  0.511228 ms
142 op 34  0.602522 ms
142 op 35  0.605497 ms

143 op 0  0.094808 ms
143 op 1  0.098105 ms
143 op 10  0.501927 ms
143 op 11  0.195471 ms
143 op 12  0.507836 ms
143 op 30  0.504988 ms
143 op 31  0.198188 ms
143 op 32  0.510213 ms
143 op 34  0.602715 ms
143 op 35  0.605509 ms

144 op 0  0.095244 ms
144 op 1  0.097902 ms
144 op 10  0.502104 ms
144 op 11  0.195959 ms
144 op 12  0.507738 ms
144 op 30  0.505035 ms
144 op 31  0.198805 ms
144 op 32  0.510911 ms
144 op 34  0.603080 ms
144 op 35  0.605853 ms

145 op 0  0.094843 ms
145 op 1  0.097895 ms
145 op 10  0.501314 ms
145 op 11  0.195857 ms
145 op 12  0.508607 ms
145 op 30  0.504142 ms
145 op 31  0.198663 ms
145 op 32  0.510168 ms
145 op 34  0.602268 ms
145 op 35  0.605254 ms

146 op 0  0.094842 ms
146 op 1  0.097918 ms
146 op 10  0.501242 ms
146 op 11  0.195852 ms
146 op 12  0.506849 ms
146 op 30  0.504097 ms
146 op 31  0.198844 ms
146 op 32  0.509408 ms
146 op 34  0.602246 ms
146 op 35  0.604952 ms

147 op 0  0.095174 ms
147 op 1  0.097882 ms
147 op 10  0.501468 ms
147 op 11  0.196157 ms
147 op 12  0.507038 ms
147 op 30  0.504282 ms
147 op 31  0.199002 ms
147 op 32  0.509548 ms
147 op 34  0.602280 ms
147 op 35  0.605372 ms

148 op 0  0.094649 ms
148 op 1  0.097242 ms
148 op 10  0.501496 ms
148 op 11  0.195555 ms
148 op 12  0.507073 ms
148 op 30  0.504203 ms
148 op 31  0.198413 ms
148 op 32  0.509539 ms
148 op 34  0.602338 ms
148 op 35  0.605097 ms

149 op 0  0.095383 ms
149 op 1  0.098462 ms
149 op 10  0.500822 ms
149 op 11  0.196339 ms
149 op 12  0.506377 ms
149 op 30  0.503681 ms
149 op 31  0.199256 ms
149 op 32  0.508767 ms
149 op 34  0.601824 ms
149 op 35  0.604797 ms

150 op 0  0.095041 ms
150 op 1  0.097867 ms
150 op 10  0.502922 ms
150 op 11  0.195667 ms
150 op 12  0.510659 ms
150 op 30  0.505720 ms
150 op 31  0.198783 ms
150 op 32  0.514062 ms
150 op 34  0.603708 ms
150 op 35  0.606584 ms

151 op 0  0.094973 ms
151 op 1  0.097835 ms
151 op 10  0.501964 ms
151 op 11  0.195864 ms
151 op 12  0.507721 ms
151 op 30  0.504960 ms
151 op 31  0.198884 ms
151 op 32  0.510184 ms
151 op 34  0.602742 ms
151 op 35  0.606140 ms

152 op 0  0.094566 ms
152 op 1  0.097567 ms
152 op 10  0.502104 ms
152 op 11  0.195290 ms
152 op 12  0.507698 ms
152 op 30  0.504797 ms
152 op 31  0.198246 ms
152 op 32  0.510412 ms
152 op 34  0.602899 ms
152 op 35  0.605558 ms

153 op 0  0.094944 ms
153 op 1  0.097634 ms
153 op 10  0.502328 ms
153 op 11  0.195660 ms
153 op 12  0.509869 ms
153 op 30  0.505190 ms
153 op 31  0.198592 ms
153 op 32  0.511385 ms
153 op 34  0.603096 ms
153 op 35  0.606076 ms

154 op 0  0.094916 ms
154 op 1  0.097859 ms
154 op 10  0.502833 ms
154 op 11  0.195527 ms
154 op 12  0.508339 ms
154 op 30  0.505602 ms
154 op 31  0.198393 ms
154 op 32  0.511031 ms
154 op 34  0.603702 ms
154 op 35  0.606412 ms

155 op 0  0.094991 ms
155 op 1  0.097778 ms
155 op 10  0.503053 ms
155 op 11  0.196392 ms
155 op 12  0.508830 ms
155 op 30  0.506097 ms
155 op 31  0.199445 ms
155 op 32  0.511708 ms
155 op 34  0.603822 ms
155 op 35  0.607026 ms

156 op 0  0.094663 ms
156 op 1  0.097703 ms
156 op 10  0.503407 ms
156 op 11  0.195833 ms
156 op 12  0.508926 ms
156 op 30  0.506225 ms
156 op 31  0.198709 ms
156 op 32  0.511543 ms
156 op 34  0.604174 ms
156 op 35  0.607292 ms

157 op 0  0.094792 ms
157 op 1  0.097810 ms
157 op 10  0.503511 ms
157 op 11  0.195781 ms
157 op 12  0.509271 ms
157 op 30  0.506422 ms
157 op 31  0.198608 ms
157 op 32  0.511699 ms
157 op 34  0.604423 ms
157 op 35  0.607328 ms

158 op 0  0.095248 ms
158 op 1  0.097976 ms
158 op 10  0.502063 ms
158 op 11  0.196205 ms
158 op 12  0.507528 ms
158 op 30  0.504733 ms
158 op 31  0.199003 ms
158 op 32  0.510198 ms
158 op 34  0.603125 ms
158 op 35  0.606488 ms

159 op 0  0.094424 ms
159 op 1  0.097236 ms
159 op 10  0.502026 ms
159 op 11  0.195440 ms
159 op 12  0.507770 ms
159 op 30  0.504893 ms
159 op 31  0.198108 ms
159 op 32  0.510267 ms
159 op 34  0.602864 ms
159 op 35  0.605508 ms

160 op 0  0.095481 ms
160 op 1  0.098403 ms
160 op 10  0.501447 ms
160 op 11  0.196351 ms
160 op 12  0.507202 ms
160 op 30  0.504497 ms
160 op 31  0.199302 ms
160 op 32  0.509673 ms
160 op 34  0.603328 ms
160 op 35  0.606428 ms

161 op 0  0.093537 ms
161 op 1  0.096786 ms
161 op 10  0.502523 ms
161 op 11  0.194484 ms
161 op 12  0.507764 ms
161 op 30  0.505422 ms
161 op 31  0.197259 ms
161 op 32  0.510279 ms
161 op 34  0.602267 ms
161 op 35  0.605260 ms

162 op 0  0.094647 ms
162 op 1  0.097640 ms
162 op 10  0.501193 ms
162 op 11  0.195373 ms
162 op 12  0.506886 ms
162 op 30  0.504182 ms
162 op 31  0.198279 ms
162 op 32  0.509454 ms
162 op 34  0.601799 ms
162 op 35  0.604618 ms

163 op 0  0.094904 ms
163 op 1  0.097748 ms
163 op 10  0.503328 ms
163 op 11  0.195740 ms
163 op 12  0.508764 ms
163 op 30  0.506028 ms
163 op 31  0.198536 ms
163 op 32  0.511884 ms
163 op 34  0.604176 ms
163 op 35  0.607350 ms

164 op 0  0.094531 ms
164 op 1  0.097467 ms
164 op 10  0.503712 ms
164 op 11  0.195736 ms
164 op 12  0.509348 ms
164 op 30  0.506576 ms
164 op 31  0.198698 ms
164 op 32  0.511910 ms
164 op 34  0.604406 ms
164 op 35  0.607551 ms

165 op 0  0.094641 ms
165 op 1  0.097582 ms
165 op 10  0.503388 ms
165 op 11  0.195396 ms
165 op 12  0.509063 ms
165 op 30  0.506357 ms
165 op 31  0.198372 ms
165 op 32  0.511488 ms
165 op 34  0.604198 ms
165 op 35  0.607249 ms

166 op 0  0.094753 ms
166 op 1  0.097866 ms
166 op 10  0.502606 ms
166 op 11  0.195696 ms
166 op 12  0.510009 ms
166 op 30  0.505607 ms
166 op 31  0.198557 ms
166 op 32  0.511707 ms
166 op 34  0.603358 ms
166 op 35  0.606552 ms

167 op 0  0.094898 ms
167 op 1  0.097933 ms
167 op 10  0.501278 ms
167 op 11  0.195674 ms
167 op 12  0.506746 ms
167 op 30  0.504060 ms
167 op 31  0.198743 ms
167 op 32  0.509141 ms
167 op 34  0.602124 ms
167 op 35  0.605216 ms

168 op 0  0.094748 ms
168 op 1  0.097440 ms
168 op 10  0.500744 ms
168 op 11  0.195598 ms
168 op 12  0.515332 ms
168 op 30  0.505656 ms
168 op 31  0.198342 ms
168 op 32  0.519305 ms
168 op 34  0.601557 ms
168 op 35  0.604393 ms

169 op 0  0.095177 ms
169 op 1  0.097937 ms
169 op 10  0.503239 ms
169 op 11  0.196078 ms
169 op 12  0.510609 ms
169 op 30  0.505929 ms
169 op 31  0.199012 ms
169 op 32  0.513382 ms
169 op 34  0.604270 ms
169 op 35  0.607389 ms

170 op 0  0.094612 ms
170 op 1  0.097946 ms
170 op 10  0.502623 ms
170 op 11  0.195363 ms
170 op 12  0.508359 ms
170 op 30  0.505393 ms
170 op 31  0.198213 ms
170 op 32  0.510876 ms
170 op 34  0.603387 ms
170 op 35  0.605966 ms

171 op 0  0.094552 ms
171 op 1  0.097373 ms
171 op 10  0.502127 ms
171 op 11  0.195468 ms
171 op 12  0.509158 ms
171 op 30  0.504807 ms
171 op 31  0.198432 ms
171 op 32  0.510342 ms
171 op 34  0.602865 ms
171 op 35  0.605876 ms

172 op 0  0.094884 ms
172 op 1  0.097922 ms
172 op 10  0.501967 ms
172 op 11  0.195836 ms
172 op 12  0.507795 ms
172 op 30  0.505023 ms
172 op 31  0.198630 ms
172 op 32  0.510368 ms
172 op 34  0.602843 ms
172 op 35  0.606120 ms

173 op 0  0.094488 ms
173 op 1  0.097726 ms
173 op 10  0.501708 ms
173 op 11  0.200542 ms
173 op 12  0.507362 ms
173 op 30  0.504533 ms
173 op 31  0.203125 ms
173 op 32  0.509873 ms
173 op 34  0.602547 ms
173 op 35  0.605110 ms

174 op 0  0.095641 ms
174 op 1  0.098298 ms
174 op 10  0.501165 ms
174 op 11  0.196176 ms
174 op 12  0.506947 ms
174 op 30  0.504168 ms
174 op 31  0.198948 ms
174 op 32  0.509368 ms
174 op 34  0.602339 ms
174 op 35  0.605416 ms

175 op 0  0.094367 ms
175 op 1  0.097636 ms
175 op 10  0.503035 ms
175 op 11  0.195172 ms
175 op 12  0.510783 ms
175 op 30  0.506071 ms
175 op 31  0.197832 ms
175 op 32  0.512443 ms
175 op 34  0.604010 ms
175 op 35  0.607101 ms

176 op 0  0.094948 ms
176 op 1  0.097937 ms
176 op 10  0.503291 ms
176 op 11  0.195601 ms
176 op 12  0.510797 ms
176 op 30  0.506177 ms
176 op 31  0.198396 ms
176 op 32  0.514223 ms
176 op 34  0.604405 ms
176 op 35  0.607710 ms

177 op 0  0.094242 ms
177 op 1  0.097152 ms
177 op 10  0.503256 ms
177 op 11  0.195342 ms
177 op 12  0.509067 ms
177 op 30  0.506207 ms
177 op 31  0.198146 ms
177 op 32  0.511395 ms
177 op 34  0.604175 ms
177 op 35  0.606943 ms

178 op 0  0.095120 ms
178 op 1  0.097697 ms
178 op 10  0.508349 ms
178 op 11  0.196059 ms
178 op 12  0.515934 ms
178 op 30  0.511113 ms
178 op 31  0.199013 ms
178 op 32  0.517082 ms
178 op 34  0.609199 ms
178 op 35  0.612145 ms

179 op 0  0.094817 ms
179 op 1  0.097803 ms
179 op 10  0.501338 ms
179 op 11  0.195508 ms
179 op 12  0.507139 ms
179 op 30  0.504087 ms
179 op 31  0.198350 ms
179 op 32  0.510091 ms
179 op 34  0.602227 ms
179 op 35  0.605274 ms

180 op 0  0.094853 ms
180 op 1  0.097778 ms
180 op 10  0.500958 ms
180 op 11  0.195948 ms
180 op 12  0.506545 ms
180 op 30  0.503803 ms
180 op 31  0.198832 ms
180 op 32  0.508867 ms
180 op 34  0.601794 ms
180 op 35  0.604601 ms

181 op 0  0.094848 ms
181 op 1  0.097813 ms
181 op 10  0.503580 ms
181 op 11  0.195750 ms
181 op 12  0.508802 ms
181 op 30  0.506638 ms
181 op 31  0.198628 ms
181 op 32  0.509919 ms
181 op 34  0.603318 ms
181 op 35  0.606195 ms

182 op 0  0.094896 ms
182 op 1  0.097968 ms
182 op 10  0.502412 ms
182 op 11  0.195942 ms
182 op 12  0.508010 ms
182 op 30  0.505193 ms
182 op 31  0.198620 ms
182 op 32  0.510482 ms
182 op 34  0.603386 ms
182 op 35  0.606263 ms

183 op 0  0.095166 ms
183 op 1  0.097732 ms
183 op 10  0.502643 ms
183 op 11  0.199074 ms
183 op 12  0.508297 ms
183 op 30  0.505614 ms
183 op 31  0.201798 ms
183 op 32  0.510902 ms
183 op 34  0.603478 ms
183 op 35  0.606315 ms

184 op 0  0.094973 ms
184 op 1  0.097837 ms
184 op 10  0.503802 ms
184 op 11  0.195688 ms
184 op 12  0.509173 ms
184 op 30  0.506848 ms
184 op 31  0.198641 ms
184 op 32  0.512035 ms
184 op 34  0.603673 ms
184 op 35  0.608183 ms

185 op 0  0.091688 ms
185 op 1  0.094620 ms
185 op 10  0.501713 ms
185 op 11  0.192428 ms
185 op 12  0.507489 ms
185 op 30  0.504622 ms
185 op 31  0.195483 ms
185 op 32  0.509775 ms
185 op 34  0.602338 ms
185 op 35  0.605320 ms

186 op 0  0.095026 ms
186 op 1  0.098174 ms
186 op 10  0.501027 ms
186 op 11  0.195758 ms
186 op 12  0.506739 ms
186 op 30  0.503909 ms
186 op 31  0.198637 ms
186 op 32  0.509297 ms
186 op 34  0.602138 ms
186 op 35  0.604748 ms

187 op 0  0.095241 ms
187 op 1  0.098002 ms
187 op 10  0.501532 ms
187 op 11  0.195973 ms
187 op 12  0.507273 ms
187 op 30  0.504543 ms
187 op 31  0.198892 ms
187 op 32  0.509982 ms
187 op 34  0.602371 ms
187 op 35  0.605159 ms

188 op 0  0.094891 ms
188 op 1  0.097850 ms
188 op 10  0.501695 ms
188 op 11  0.195602 ms
188 op 12  0.507013 ms
188 op 30  0.504278 ms
188 op 31  0.198271 ms
188 op 32  0.510451 ms
188 op 34  0.602408 ms
188 op 35  0.605503 ms

189 op 0  0.094709 ms
189 op 1  0.097712 ms
189 op 10  0.501431 ms
189 op 11  0.195603 ms
189 op 12  0.507115 ms
189 op 30  0.504207 ms
189 op 31  0.198570 ms
189 op 32  0.509655 ms
189 op 34  0.602246 ms
189 op 35  0.605119 ms

190 op 0  0.094998 ms
190 op 1  0.098198 ms
190 op 10  0.501763 ms
190 op 11  0.196006 ms
190 op 12  0.509415 ms
190 op 30  0.504702 ms
190 op 31  0.200698 ms
190 op 32  0.511115 ms
190 op 34  0.602558 ms
190 op 35  0.605531 ms

191 op 0  0.094689 ms
191 op 1  0.097579 ms
191 op 10  0.500969 ms
191 op 11  0.195610 ms
191 op 12  0.508551 ms
191 op 30  0.503974 ms
191 op 31  0.198374 ms
191 op 32  0.509928 ms
191 op 34  0.601874 ms
191 op 35  0.604961 ms

192 op 0  0.095027 ms
192 op 1  0.098165 ms
192 op 10  0.500993 ms
192 op 11  0.196027 ms
192 op 12  0.506635 ms
192 op 30  0.503665 ms
192 op 31  0.198968 ms
192 op 32  0.509904 ms
192 op 34  0.602048 ms
192 op 35  0.604947 ms

193 op 0  0.094602 ms
193 op 1  0.097528 ms
193 op 10  0.503217 ms
193 op 11  0.195346 ms
193 op 12  0.510962 ms
193 op 30  0.506477 ms
193 op 31  0.198455 ms
193 op 32  0.512105 ms
193 op 34  0.604132 ms
193 op 35  0.606973 ms

194 op 0  0.095121 ms
194 op 1  0.097847 ms
194 op 10  0.502918 ms
194 op 11  0.195838 ms
194 op 12  0.508514 ms
194 op 30  0.505703 ms
194 op 31  0.198605 ms
194 op 32  0.510872 ms
194 op 34  0.603667 ms
194 op 35  0.606583 ms

195 op 0  0.095030 ms
195 op 1  0.097826 ms
195 op 10  0.503614 ms
195 op 11  0.195882 ms
195 op 12  0.509287 ms
195 op 30  0.506412 ms
195 op 31  0.198802 ms
195 op 32  0.511941 ms
195 op 34  0.604587 ms
195 op 35  0.607434 ms

196 op 0  0.095237 ms
196 op 1  0.097993 ms
196 op 10  0.501602 ms
196 op 11  0.196495 ms
196 op 12  0.507323 ms
196 op 30  0.504520 ms
196 op 31  0.199645 ms
196 op 32  0.509820 ms
196 op 34  0.602482 ms
196 op 35  0.605108 ms

197 op 0  0.095357 ms
197 op 1  0.098353 ms
197 op 10  0.501582 ms
197 op 11  0.196240 ms
197 op 12  0.508958 ms
197 op 30  0.504411 ms
197 op 31  0.199041 ms
197 op 32  0.512429 ms
197 op 34  0.602148 ms
197 op 35  0.605340 ms

198 op 0  0.095423 ms
198 op 1  0.098451 ms
198 op 10  0.501301 ms
198 op 11  0.195856 ms
